timestamp,price,volume
1900-01-01 08:31:20.200,117.18,17
1900-01-01 08:31:20.300,117.18,7
1900-01-01 08:31:21.700,117.18,1
1900-01-01 08:31:22.100,117.17,19
1900-01-01 08:31:22.300,117.16000000000001,10
1900-01-01 08:31:22.400,117.16000000000001,8
1900-01-01 08:31:22.500,117.17,9
1900-01-01 08:31:23.100,117.18,9
1900-01-01 08:31:23.700,117.19,8
1900-01-01 08:31:24.400,117.2,8
1900-01-01 08:31:25.800,117.19000000000001,23
1900-01-01 08:31:25.900,117.19,2
1900-01-01 08:31:26.100,117.18,19
1900-01-01 08:31:26.600,117.18,1
1900-01-01 08:31:27.200,117.19,1
1900-01-01 08:31:28.200,117.19,1
1900-01-01 08:31:28.700,117.19,1
1900-01-01 08:31:29.500,117.1925,8
1900-01-01 08:31:29.600,117.2,6
1900-01-01 08:31:30.200,117.2,11
1900-01-01 08:31:30.300,117.2,1
1900-01-01 08:31:31.500,117.2,2
1900-01-01 08:31:32.300,117.2,1
1900-01-01 08:31:32.600,117.2,10
1900-01-01 08:31:32.800,117.2,1
1900-01-01 08:31:33.400,117.2,5
1900-01-01 08:31:33.500,117.2,8
1900-01-01 08:31:34.000,117.21,8
1900-01-01 08:31:34.200,117.21,4
1900-01-01 08:31:34.300,117.21,2
1900-01-01 08:31:34.400,117.21999999999998,5
1900-01-01 08:31:34.600,117.22,3
1900-01-01 08:31:34.900,117.22,1
1900-01-01 08:31:35.000,117.22,1
1900-01-01 08:31:35.100,117.22,7
1900-01-01 08:31:35.500,117.23,2
1900-01-01 08:31:35.600,117.23714285714286,22
1900-01-01 08:31:35.700,117.24,4
1900-01-01 08:31:35.800,117.24,1
1900-01-01 08:31:36.200,117.24,1
1900-01-01 08:31:36.900,117.24,7
1900-01-01 08:31:37.000,117.24,14
1900-01-01 08:31:37.200,117.24,2
1900-01-01 08:31:37.600,117.24,4
1900-01-01 08:31:38.400,117.25,7
1900-01-01 08:31:38.800,117.26,4
1900-01-01 08:31:38.900,117.26,3
1900-01-01 08:31:39.000,117.26000000000002,5
1900-01-01 08:31:39.100,117.26,7
1900-01-01 08:31:39.600,117.25,18
1900-01-01 08:31:39.800,117.25,1
1900-01-01 08:31:39.900,117.255,6
1900-01-01 08:31:40.100,117.25,4
1900-01-01 08:31:40.700,117.25,1
1900-01-01 08:31:40.900,117.25,9
1900-01-01 08:31:41.200,117.25,3
1900-01-01 08:31:41.400,117.25,2
1900-01-01 08:31:41.800,117.25,3
1900-01-01 08:31:42.000,117.25,1
1900-01-01 08:31:42.100,117.25,14
1900-01-01 08:31:43.100,117.26,8
1900-01-01 08:31:43.200,117.26,2
1900-01-01 08:31:44.000,117.26,3
1900-01-01 08:31:44.400,117.26,3
1900-01-01 08:31:44.600,117.27,1
1900-01-01 08:31:45.200,117.27,7
1900-01-01 08:31:45.300,117.27,1
1900-01-01 08:31:45.800,117.27,15
1900-01-01 08:31:46.200,117.27,2
1900-01-01 08:31:47.500,117.27,3
1900-01-01 08:31:48.500,117.27,5
1900-01-01 08:31:49.100,117.27,4
1900-01-01 08:31:50.800,117.26,7
1900-01-01 08:31:50.900,117.26,2
1900-01-01 08:31:51.200,117.269,42
1900-01-01 08:31:51.300,117.26,3
